timestamp,champion,team,pixel_x,pixel_y,map_x,map_y,confidence
1774047968.976,unknown,CHAOS,414,45,12000,13573,0.0
1774047968.976,unknown,ORDER,46,412,1333,2997,0.0
1774047970.991,unknown,ORDER,23,427,666,2564,0.0
1774047970.991,unknown,CHAOS,392,122,11362,11354,0.0
1774047970.991,unknown,CHAOS,361,42,10464,13659,0.0
1774047970.991,unknown,CHAOS,274,51,7942,13400,0.0
1774047970.991,unknown,CHAOS,460,231,13333,8213,0.0
1774047970.991,unknown,CHAOS,184,137,5333,10921,0.0
1774047970.991,unknown,CHAOS,184,64,5333,13025,0.0
1774047970.991,unknown,CHAOS,457,56,13246,13256,0.0
1774047970.991,unknown,CHAOS,389,43,11275,13630,0.0
1774047970.991,unknown,CHAOS,435,62,12609,13083,0.0
1774047970.991,unknown,ORDER,349,302,10116,6167,0.0
1774047970.991,unknown,CHAOS,397,381,11507,3890,0.0
1774047970.991,unknown,ORDER,242,120,7014,11411,0.0
1774047970.991,unknown,ORDER,281,109,8145,11728,0.0
1774047970.991,unknown,CHAOS,451,80,13072,12564,0.0
1774047970.991,unknown,CHAOS,315,280,9130,6801,0.0
1774047970.991,unknown,CHAOS,366,153,10609,10460,0.0
1774047970.991,unknown,CHAOS,159,106,4608,11815,0.0
1774047970.991,unknown,ORDER,181,200,5246,9106,0.0
1774047970.991,unknown,CHAOS,442,417,12811,2852,0.0
1774047970.991,unknown,ORDER,425,444,12319,2074,0.0
1774047970.991,unknown,CHAOS,108,61,3130,13112,0.0
1774047970.991,unknown,ORDER,111,86,3217,12391,0.0
1774047970.991,unknown,CHAOS,327,47,9478,13515,0.0
1774047970.991,unknown,ORDER,175,465,5072,1469,0.0
1774047973.004,unknown,CHAOS,392,122,11362,11354,0.0
1774047973.004,unknown,CHAOS,470,139,13623,10864,0.0
1774047973.004,unknown,CHAOS,338,165,9797,10115,0.0
1774047973.004,unknown,CHAOS,274,51,7942,13400,0.0
1774047973.004,unknown,CHAOS,362,42,10493,13659,0.0
1774047973.004,unknown,CHAOS,184,64,5333,13025,0.0
1774047973.004,unknown,CHAOS,457,56,13246,13256,0.0
1774047973.004,unknown,CHAOS,181,137,5246,10921,0.0
1774047973.004,unknown,CHAOS,389,42,11275,13659,0.0
1774047973.004,unknown,ORDER,99,85,2869,12420,0.0
1774047973.004,unknown,CHAOS,435,62,12609,13083,0.0
1774047973.004,unknown,ORDER,349,302,10116,6167,0.0
1774047973.004,unknown,CHAOS,397,381,11507,3890,0.0
1774047973.004,unknown,ORDER,242,120,7014,11411,0.0
1774047973.004,unknown,ORDER,281,109,8145,11728,0.0
1774047973.004,unknown,CHAOS,451,80,13072,12564,0.0
1774047973.004,Maokai,CHAOS,23,391,666,3602,0.549
1774047973.004,unknown,ORDER,426,440,12348,2190,0.0
1774047973.004,unknown,CHAOS,315,280,9130,6801,0.0
1774047973.004,unknown,CHAOS,159,106,4608,11815,0.0
1774047973.004,unknown,CHAOS,442,417,12811,2852,0.0
1774047973.004,unknown,CHAOS,365,151,10580,10518,0.0
1774047973.004,unknown,CHAOS,310,45,8985,13573,0.0
1774047973.004,unknown,CHAOS,333,48,9652,13486,0.0
1774047975.012,unknown,CHAOS,64,204,1855,8991,0.0
1774047975.012,unknown,CHAOS,87,77,2521,12651,0.0
1774047975.012,unknown,CHAOS,90,180,2608,9682,0.0
1774047975.012,unknown,CHAOS,392,122,11362,11354,0.0
1774047975.012,unknown,CHAOS,184,142,5333,10777,0.0
1774047975.012,unknown,CHAOS,337,165,9768,10115,0.0
1774047975.012,unknown,CHAOS,274,51,7942,13400,0.0
1774047975.012,unknown,CHAOS,362,42,10493,13659,0.0
1774047975.012,unknown,CHAOS,184,64,5333,13025,0.0
1774047975.012,unknown,CHAOS,457,56,13246,13256,0.0
1774047975.012,unknown,CHAOS,36,157,1043,10345,0.0
1774047975.012,unknown,CHAOS,389,42,11275,13659,0.0
1774047975.012,unknown,CHAOS,435,62,12609,13083,0.0
1774047975.012,unknown,CHAOS,397,381,11507,3890,0.0
1774047975.012,Maokai,CHAOS,27,352,782,4726,0.517
1774047975.012,unknown,ORDER,242,120,7014,11411,0.0
1774047975.012,unknown,CHAOS,169,215,4898,8674,0.0
1774047975.012,unknown,CHAOS,155,106,4492,11815,0.0
1774047975.012,unknown,CHAOS,451,80,13072,12564,0.0
1774047975.012,unknown,ORDER,281,109,8145,11728,0.0
1774047975.012,unknown,CHAOS,360,161,10435,10230,0.0
1774047975.012,unknown,CHAOS,324,192,9391,9336,0.0
1774047975.012,unknown,CHAOS,315,280,9130,6801,0.0
1774047975.012,unknown,ORDER,425,441,12319,2161,0.0
1774047975.012,unknown,CHAOS,437,422,12667,2708,0.0
1774047975.012,unknown,CHAOS,300,44,8695,13602,0.0
1774047975.012,unknown,CHAOS,468,197,13565,9192,0.0
1774047975.012,unknown,CHAOS,329,48,9536,13486,0.0
1774047975.012,unknown,ORDER,182,323,5275,5561,0.0
1774047977.025,unknown,CHAOS,392,122,11362,11354,0.0
1774047977.025,unknown,CHAOS,184,145,5333,10691,0.0
1774047977.025,unknown,CHAOS,80,180,2318,9682,0.0
1774047977.025,unknown,CHAOS,276,51,8000,13400,0.0
1774047977.025,unknown,CHAOS,337,165,9768,10115,0.0
1774047977.025,unknown,CHAOS,362,42,10493,13659,0.0
1774047977.025,unknown,ORDER,77,92,2231,12218,0.0
1774047977.025,unknown,CHAOS,184,64,5333,13025,0.0
1774047977.025,unknown,CHAOS,457,56,13246,13256,0.0
1774047977.025,unknown,CHAOS,389,42,11275,13659,0.0
1774047977.025,unknown,CHAOS,106,225,3072,8385,0.0
1774047977.025,unknown,CHAOS,435,62,12609,13083,0.0
1774047977.025,unknown,CHAOS,397,381,11507,3890,0.0
1774047977.025,unknown,ORDER,242,120,7014,11411,0.0
1774047977.025,unknown,ORDER,281,109,8145,11728,0.0
1774047977.025,unknown,CHAOS,169,215,4898,8674,0.0
1774047977.025,unknown,CHAOS,451,80,13072,12564,0.0
1774047977.025,Maokai,CHAOS,30,317,869,5734,0.425
1774047977.025,unknown,CHAOS,158,106,4579,11815,0.0
1774047977.025,unknown,CHAOS,315,280,9130,6801,0.0
1774047977.025,unknown,CHAOS,437,422,12667,2708,0.0
1774047977.025,unknown,CHAOS,237,241,6869,7924,0.0
1774047977.025,unknown,CHAOS,312,202,9043,9048,0.0
1774047977.025,unknown,CHAOS,238,42,6898,13659,0.0
1774047977.025,unknown,CHAOS,299,44,8666,13602,0.0
1774047977.025,unknown,ORDER,186,320,5391,5648,0.0
1774047979.032,unknown,CHAOS,104,226,3014,8357,0.0
1774047979.032,unknown,CHAOS,260,51,7536,13400,0.0
1774047979.032,unknown,CHAOS,392,122,11362,11354,0.0
1774047979.032,unknown,CHAOS,203,130,5884,11123,0.0
1774047979.032,unknown,CHAOS,336,165,9739,10115,0.0
1774047979.032,unknown,CHAOS,362,42,10493,13659,0.0
1774047979.032,unknown,ORDER,66,113,1913,11613,0.0
1774047979.032,unknown,CHAOS,460,231,13333,8213,0.0
1774047979.032,unknown,CHAOS,184,64,5333,13025,0.0
1774047979.032,unknown,CHAOS,457,56,13246,13256,0.0
1774047979.032,unknown,CHAOS,389,42,11275,13659,0.0
1774047979.032,unknown,CHAOS,435,62,12609,13083,0.0
1774047979.032,unknown,CHAOS,124,238,3594,8011,0.0
1774047979.032,unknown,ORDER,242,120,7014,11411,0.0
1774047979.032,unknown,ORDER,281,109,8145,11728,0.0
1774047979.032,unknown,CHAOS,169,215,4898,8674,0.0
1774047979.032,unknown,CHAOS,451,80,13072,12564,0.0
1774047979.032,unknown,CHAOS,80,180,2318,9682,0.0
1774047979.032,Maokai,CHAOS,36,279,1043,6829,0.546
1774047979.032,unknown,CHAOS,292,222,8464,8472,0.0
1774047979.032,unknown,CHAOS,315,280,9130,6801,0.0
1774047979.032,unknown,CHAOS,159,106,4608,11815,0.0
1774047979.032,unknown,CHAOS,437,422,12667,2708,0.0
1774047979.032,unknown,CHAOS,213,166,6174,10086,0.0
1774047979.032,unknown,CHAOS,320,193,9275,9308,0.0
1774047979.032,unknown,ORDER,58,91,1681,12247,0.0
1774047979.032,unknown,CHAOS,473,267,13710,7175,0.0
1774047979.032,unknown,CHAOS,474,290,13739,6512,0.0
1774047979.032,unknown,CHAOS,222,43,6434,13630,0.0
1774047979.032,unknown,ORDER,42,231,1217,8213,0.0
1774047981.04,unknown,CHAOS,392,122,11362,11354,0.0
1774047981.04,unknown,CHAOS,337,165,9768,10115,0.0
1774047981.04,unknown,CHAOS,274,51,7942,13400,0.0
1774047981.04,unknown,CHAOS,362,42,10493,13659,0.0
1774047981.04,unknown,CHAOS,460,231,13333,8213,0.0
1774047981.04,unknown,CHAOS,184,64,5333,13025,0.0
1774047981.04,unknown,CHAOS,457,56,13246,13256,0.0
1774047981.04,unknown,CHAOS,389,42,11275,13659,0.0
1774047981.04,unknown,CHAOS,435,62,12609,13083,0.0
1774047981.04,unknown,ORDER,242,120,7014,11411,0.0
1774047981.04,unknown,ORDER,281,109,8145,11728,0.0
1774047981.04,unknown,CHAOS,169,215,4898,8674,0.0
1774047981.04,unknown,CHAOS,451,80,13072,12564,0.0
1774047981.04,Maokai,CHAOS,42,242,1217,7896,0.493
1774047981.04,unknown,CHAOS,300,213,8695,8731,0.0
1774047981.04,unknown,CHAOS,159,106,4608,11815,0.0
1774047981.04,unknown,ORDER,171,163,4956,10172,0.0
1774047981.04,unknown,CHAOS,437,423,12667,2680,0.0
1774047981.04,unknown,ORDER,42,117,1217,11498,0.0
1774047981.04,unknown,CHAOS,223,43,6463,13630,0.0
1774047981.04,unknown,CHAOS,313,277,9072,6887,0.0
1774047981.04,unknown,CHAOS,280,235,8116,8097,0.0
1774047981.04,unknown,CHAOS,192,44,5565,13602,0.0
1774047981.04,unknown,CHAOS,475,333,13768,5273,0.0
1774047981.04,unknown,ORDER,298,472,8637,1267,0.0
1774047981.04,unknown,ORDER,273,473,7913,1239,0.0
1774047983.047,unknown,ORDER,283,280,8203,6801,0.0
1774047983.047,unknown,CHAOS,43,150,1246,10547,0.0
1774047983.047,unknown,CHAOS,392,122,11362,11354,0.0
1774047983.047,unknown,CHAOS,274,51,7942,13400,0.0
1774047983.047,unknown,CHAOS,362,42,10493,13659,0.0
1774047983.047,unknown,CHAOS,460,231,13333,8213,0.0
1774047983.047,unknown,CHAOS,184,64,5333,13025,0.0
1774047983.047,unknown,CHAOS,457,56,13246,13256,0.0
1774047983.047,unknown,CHAOS,389,42,11275,13659,0.0
1774047983.047,unknown,CHAOS,315,301,9130,6195,0.0
1774047983.047,unknown,CHAOS,435,62,12609,13083,0.0
1774047983.047,unknown,ORDER,349,302,10116,6167,0.0
1774047983.047,unknown,ORDER,242,120,7014,11411,0.0
1774047983.047,unknown,ORDER,281,109,8145,11728,0.0
1774047983.047,unknown,CHAOS,169,215,4898,8674,0.0
1774047983.047,unknown,CHAOS,451,80,13072,12564,0.0
1774047983.047,Maokai,CHAOS,42,204,1217,8991,0.516
1774047983.047,unknown,CHAOS,281,233,8145,8155,0.0
1774047983.047,unknown,CHAOS,159,106,4608,11815,0.0
1774047983.047,unknown,ORDER,171,163,4956,10172,0.0
1774047983.047,unknown,CHAOS,437,423,12667,2680,0.0
1774047983.047,unknown,CHAOS,472,360,13681,4495,0.0
1774047983.047,unknown,CHAOS,152,44,4405,13602,0.0
1774047983.047,unknown,CHAOS,212,43,6145,13630,0.0
1774047985.053,unknown,CHAOS,39,149,1130,10576,0.0
1774047985.053,unknown,ORDER,34,427,985,2564,0.0
1774047985.053,unknown,CHAOS,392,122,11362,11354,0.0
1774047985.053,unknown,CHAOS,307,286,8898,6628,0.0
1774047985.053,unknown,CHAOS,274,51,7942,13400,0.0
1774047985.053,unknown,CHAOS,362,42,10493,13659,0.0
1774047985.053,unknown,CHAOS,460,231,13333,8213,0.0
1774047985.053,unknown,CHAOS,184,64,5333,13025,0.0
1774047985.053,unknown,CHAOS,457,56,13246,13256,0.0
1774047985.053,unknown,CHAOS,389,42,11275,13659,0.0
1774047985.053,unknown,CHAOS,435,62,12609,13083,0.0
1774047985.053,unknown,ORDER,349,302,10116,6167,0.0
1774047985.053,unknown,ORDER,242,120,7014,11411,0.0
1774047985.053,unknown,ORDER,281,109,8145,11728,0.0
1774047985.053,unknown,CHAOS,169,215,4898,8674,0.0
1774047985.053,unknown,CHAOS,451,80,13072,12564,0.0
1774047985.053,unknown,CHAOS,159,106,4608,11815,0.0
1774047985.053,unknown,ORDER,168,167,4869,10057,0.0
1774047985.053,unknown,ORDER,428,439,12406,2218,0.0
1774047985.053,unknown,CHAOS,165,44,4782,13602,0.0
1774047985.053,unknown,CHAOS,465,390,13478,3631,0.0
1774047985.053,unknown,CHAOS,122,51,3536,13400,0.0
1774047987.061,unknown,CHAOS,392,122,11362,11354,0.0
1774047987.061,unknown,ORDER,40,159,1159,10287,0.0
1774047987.061,unknown,CHAOS,274,51,7942,13400,0.0
1774047987.061,unknown,CHAOS,362,42,10493,13659,0.0
1774047987.061,unknown,CHAOS,460,231,13333,8213,0.0
1774047987.061,unknown,CHAOS,181,138,5246,10893,0.0
1774047987.061,unknown,CHAOS,184,64,5333,13025,0.0
1774047987.061,unknown,CHAOS,457,56,13246,13256,0.0
1774047987.061,unknown,ORDER,27,127,782,11210,0.0
1774047987.061,unknown,CHAOS,389,42,11275,13659,0.0
1774047987.061,unknown,CHAOS,435,62,12609,13083,0.0
1774047987.061,unknown,ORDER,349,301,10116,6195,0.0
1774047987.061,unknown,ORDER,242,120,7014,11411,0.0
1774047987.061,unknown,ORDER,281,109,8145,11728,0.0
1774047987.061,unknown,CHAOS,169,215,4898,8674,0.0
1774047987.061,unknown,CHAOS,451,80,13072,12564,0.0
1774047987.061,unknown,CHAOS,132,49,3826,13457,0.0
1774047987.061,unknown,CHAOS,315,280,9130,6801,0.0
1774047987.061,unknown,CHAOS,159,106,4608,11815,0.0
1774047987.061,unknown,ORDER,144,173,4174,9884,0.0
1774047987.061,unknown,ORDER,435,434,12609,2363,0.0
1774047987.061,unknown,CHAOS,154,47,4463,13515,0.0
1774047987.061,unknown,CHAOS,452,416,13101,2881,0.0
1774047987.061,unknown,CHAOS,96,64,2782,13025,0.0
1774047987.061,unknown,ORDER,406,455,11768,1757,0.0
1774047989.074,unknown,CHAOS,38,125,1101,11267,0.0
1774047989.074,unknown,CHAOS,392,122,11362,11354,0.0
1774047989.074,unknown,CHAOS,274,51,7942,13400,0.0
1774047989.074,unknown,CHAOS,362,42,10493,13659,0.0
1774047989.074,unknown,CHAOS,460,231,13333,8213,0.0
1774047989.074,unknown,CHAOS,181,138,5246,10893,0.0
1774047989.074,unknown,CHAOS,184,64,5333,13025,0.0
1774047989.074,unknown,CHAOS,457,56,13246,13256,0.0
1774047989.074,unknown,CHAOS,435,64,12609,13025,0.0
1774047989.074,unknown,CHAOS,389,42,11275,13659,0.0
1774047989.074,unknown,ORDER,349,302,10116,6167,0.0
1774047989.074,unknown,ORDER,242,120,7014,11411,0.0
1774047989.074,unknown,ORDER,281,109,8145,11728,0.0
1774047989.074,unknown,CHAOS,451,80,13072,12564,0.0
1774047989.074,unknown,CHAOS,315,280,9130,6801,0.0
1774047989.074,unknown,ORDER,432,434,12522,2363,0.0
1774047989.074,unknown,CHAOS,159,106,4608,11815,0.0
1774047989.074,unknown,ORDER,130,161,3768,10230,0.0
1774047989.074,unknown,ORDER,285,226,8261,8357,0.0
1774047989.074,unknown,CHAOS,109,57,3159,13227,0.0
1774047989.074,unknown,CHAOS,472,75,13681,12708,0.0
1774047989.074,unknown,CHAOS,426,43,12348,13630,0.0
1774047989.074,unknown,ORDER,39,438,1130,2247,0.0
1774047989.074,unknown,CHAOS,167,187,4840,9481,0.0
1774047989.074,unknown,ORDER,388,465,11246,1469,0.0
1774047991.082,unknown,CHAOS,399,119,11565,11440,0.0
1774047991.082,unknown,CHAOS,469,137,13594,10921,0.0
1774047991.082,unknown,ORDER,45,121,1304,11383,0.0
1774047991.082,unknown,CHAOS,396,43,11478,13630,0.0
1774047991.082,unknown,CHAOS,274,51,7942,13400,0.0
1774047991.082,unknown,CHAOS,362,42,10493,13659,0.0
1774047991.082,unknown,CHAOS,460,231,13333,8213,0.0
1774047991.082,unknown,ORDER,302,213,8753,8731,0.0
1774047991.082,unknown,CHAOS,181,138,5246,10893,0.0
1774047991.082,unknown,CHAOS,184,64,5333,13025,0.0
1774047991.082,unknown,CHAOS,457,56,13246,13256,0.0
1774047991.082,unknown,ORDER,349,302,10116,6167,0.0
1774047991.082,unknown,ORDER,242,120,7014,11411,0.0
1774047991.082,unknown,ORDER,281,109,8145,11728,0.0
1774047991.082,unknown,CHAOS,451,80,13072,12564,0.0
1774047991.082,unknown,CHAOS,315,280,9130,6801,0.0
1774047991.082,unknown,CHAOS,159,106,4608,11815,0.0
1774047991.082,unknown,ORDER,107,148,3101,10604,0.0
1774047991.082,unknown,ORDER,41,432,1188,2420,0.0
1774047991.082,unknown,CHAOS,167,187,4840,9481,0.0
1774047991.082,unknown,CHAOS,464,103,13449,11901,0.0
1774047991.082,unknown,CHAOS,428,90,12406,12276,0.0
1774047991.082,unknown,CHAOS,421,45,12203,13573,0.0
1774047991.082,unknown,ORDER,102,464,2956,1498,0.0
1774047991.082,unknown,ORDER,81,424,2347,2651,0.0
1774047991.082,unknown,ORDER,47,409,1362,3083,0.0
1774047993.089,unknown,CHAOS,394,122,11420,11354,0.0
1774047993.089,unknown,ORDER,39,113,1130,11613,0.0
1774047993.089,unknown,CHAOS,274,51,7942,13400,0.0
1774047993.089,unknown,CHAOS,362,42,10493,13659,0.0
1774047993.089,unknown,CHAOS,460,231,13333,8213,0.0
1774047993.089,unknown,CHAOS,392,43,11362,13630,0.0
1774047993.089,unknown,CHAOS,125,236,3623,8068,0.0
1774047993.089,unknown,CHAOS,181,138,5246,10893,0.0
1774047993.089,unknown,CHAOS,184,64,5333,13025,0.0
1774047993.089,unknown,CHAOS,457,56,13246,13256,0.0
1774047993.089,unknown,CHAOS,179,191,5188,9365,0.0
1774047993.089,unknown,CHAOS,233,237,6753,8040,0.0
1774047993.089,unknown,CHAOS,65,99,1884,12017,0.0
1774047993.089,unknown,ORDER,35,134,1014,11008,0.0
1774047993.089,unknown,CHAOS,435,62,12609,13083,0.0
1774047993.089,unknown,ORDER,349,302,10116,6167,0.0
1774047993.089,unknown,ORDER,242,120,7014,11411,0.0
1774047993.089,unknown,ORDER,281,109,8145,11728,0.0
1774047993.089,unknown,CHAOS,451,80,13072,12564,0.0
1774047993.089,unknown,ORDER,320,198,9275,9164,0.0
1774047993.089,unknown,CHAOS,315,280,9130,6801,0.0
1774047993.089,unknown,CHAOS,159,106,4608,11815,0.0
1774047993.089,unknown,CHAOS,150,210,4347,8818,0.0
1774047993.089,unknown,ORDER,96,129,2782,11152,0.0
1774047993.089,unknown,CHAOS,462,107,13391,11786,0.0
1774047993.089,unknown,ORDER,97,466,2811,1440,0.0
1774047993.089,unknown,CHAOS,418,104,12116,11872,0.0
1774047993.089,unknown,CHAOS,416,46,12058,13544,0.0
1774047993.089,unknown,ORDER,78,429,2260,2507,0.0
1774047993.089,unknown,ORDER,48,403,1391,3256,0.0
1774047993.089,unknown,ORDER,131,462,3797,1556,0.0
1774047995.096,unknown,ORDER,149,187,4318,9481,0.0
1774047995.096,unknown,CHAOS,396,122,11478,11354,0.0
1774047995.096,unknown,ORDER,33,112,956,11642,0.0
1774047995.096,unknown,CHAOS,357,42,10348,13659,0.0
1774047995.096,unknown,CHAOS,274,51,7942,13400,0.0
1774047995.096,unknown,CHAOS,460,231,13333,8213,0.0
1774047995.096,unknown,CHAOS,181,138,5246,10893,0.0
1774047995.096,unknown,CHAOS,184,64,5333,13025,0.0
1774047995.096,unknown,CHAOS,457,56,13246,13256,0.0
1774047995.096,unknown,CHAOS,391,43,11333,13630,0.0
1774047995.096,unknown,CHAOS,179,191,5188,9365,0.0
1774047995.096,unknown,CHAOS,435,62,12609,13083,0.0
1774047995.096,unknown,ORDER,349,302,10116,6167,0.0
1774047995.096,unknown,ORDER,242,120,7014,11411,0.0
1774047995.096,unknown,ORDER,281,109,8145,11728,0.0
1774047995.096,unknown,CHAOS,451,80,13072,12564,0.0
1774047995.096,unknown,CHAOS,100,145,2898,10691,0.0
1774047995.096,unknown,CHAOS,315,280,9130,6801,0.0
1774047995.096,unknown,CHAOS,199,180,5768,9682,0.0
1774047995.096,unknown,CHAOS,372,148,10782,10604,0.0
1774047995.096,unknown,CHAOS,463,173,13420,9884,0.0
1774047997.111,unknown,CHAOS,392,122,11362,11354,0.0
1774047997.111,unknown,ORDER,55,102,1594,11930,0.0
1774047997.111,unknown,CHAOS,470,139,13623,10864,0.0
1774047997.111,unknown,CHAOS,116,129,3362,11152,0.0
1774047997.111,unknown,CHAOS,362,42,10493,13659,0.0
1774047997.111,unknown,CHAOS,274,51,7942,13400,0.0
1774047997.111,unknown,CHAOS,460,231,13333,8213,0.0
1774047997.111,unknown,CHAOS,181,138,5246,10893,0.0
1774047997.111,unknown,CHAOS,184,64,5333,13025,0.0
1774047997.111,unknown,CHAOS,457,56,13246,13256,0.0
1774047997.111,unknown,CHAOS,389,42,11275,13659,0.0
1774047997.111,unknown,CHAOS,435,62,12609,13083,0.0
1774047997.111,unknown,ORDER,349,302,10116,6167,0.0
1774047997.111,unknown,ORDER,242,120,7014,11411,0.0
1774047997.111,unknown,ORDER,281,109,8145,11728,0.0
1774047997.111,unknown,CHAOS,451,80,13072,12564,0.0
1774047997.111,unknown,CHAOS,82,116,2376,11527,0.0
1774047997.111,unknown,CHAOS,315,280,9130,6801,0.0
1774047997.111,unknown,CHAOS,364,155,10551,10403,0.0
1774047997.111,unknown,ORDER,137,113,3971,11613,0.0
1774047997.111,unknown,CHAOS,340,49,9855,13457,0.0
1774047997.111,unknown,CHAOS,470,201,13623,9077,0.0
1774047997.111,unknown,CHAOS,464,179,13449,9711,0.0
1774047997.111,unknown,ORDER,47,345,1362,4927,0.0
1774047997.111,unknown,CHAOS,312,45,9043,13573,0.0
1774047999.125,unknown,CHAOS,105,69,3043,12881,0.0
1774047999.125,unknown,CHAOS,392,122,11362,11354,0.0
1774047999.125,unknown,CHAOS,341,165,9884,10115,0.0
1774047999.125,unknown,CHAOS,462,231,13391,8213,0.0
1774047999.125,unknown,CHAOS,63,94,1826,12161,0.0
1774047999.125,unknown,CHAOS,274,51,7942,13400,0.0
1774047999.125,unknown,CHAOS,362,42,10493,13659,0.0
1774047999.125,unknown,CHAOS,179,138,5188,10893,0.0
1774047999.125,unknown,CHAOS,184,64,5333,13025,0.0
1774047999.125,unknown,CHAOS,457,56,13246,13256,0.0
1774047999.125,unknown,CHAOS,389,42,11275,13659,0.0
1774047999.125,unknown,CHAOS,435,62,12609,13083,0.0
1774047999.125,unknown,ORDER,349,302,10116,6167,0.0
1774047999.125,unknown,ORDER,242,120,7014,11411,0.0
1774047999.125,unknown,ORDER,281,109,8145,11728,0.0
1774047999.125,unknown,CHAOS,451,80,13072,12564,0.0
1774047999.125,unknown,CHAOS,367,153,10637,10460,0.0
1774047999.125,unknown,CHAOS,315,280,9130,6801,0.0
1774047999.125,unknown,CHAOS,65,116,1884,11527,0.0
1774047999.125,unknown,ORDER,137,113,3971,11613,0.0
1774047999.125,unknown,CHAOS,310,45,8985,13573,0.0
1774047999.125,unknown,CHAOS,467,186,13536,9509,0.0
1774047999.125,unknown,ORDER,140,363,4058,4409,0.0
1774047999.125,unknown,CHAOS,471,209,13652,8847,0.0
1774047999.125,unknown,CHAOS,328,188,9507,9452,0.0
1774047999.125,unknown,CHAOS,341,49,9884,13457,0.0
1774047999.125,unknown,ORDER,174,465,5043,1469,0.0
1774048001.123,unknown,CHAOS,47,101,1362,11959,0.0
1774048001.123,unknown,CHAOS,392,122,11362,11354,0.0
1774048001.123,unknown,CHAOS,274,51,7942,13400,0.0
1774048001.123,unknown,CHAOS,339,165,9826,10115,0.0
1774048001.123,unknown,CHAOS,462,231,13391,8213,0.0
1774048001.123,unknown,CHAOS,165,92,4782,12218,0.0
1774048001.123,unknown,CHAOS,362,42,10493,13659,0.0
1774048001.123,unknown,CHAOS,181,138,5246,10893,0.0
1774048001.123,unknown,CHAOS,184,64,5333,13025,0.0
1774048001.123,unknown,CHAOS,457,56,13246,13256,0.0
1774048001.123,unknown,CHAOS,88,85,2550,12420,0.0
1774048001.123,unknown,CHAOS,389,42,11275,13659,0.0
1774048001.123,unknown,CHAOS,435,62,12609,13083,0.0
1774048001.123,unknown,ORDER,349,302,10116,6167,0.0
1774048001.123,unknown,ORDER,242,120,7014,11411,0.0
1774048001.123,unknown,ORDER,281,109,8145,11728,0.0
1774048001.123,unknown,CHAOS,451,80,13072,12564,0.0
1774048001.123,unknown,CHAOS,315,280,9130,6801,0.0
1774048001.123,unknown,ORDER,137,113,3971,11613,0.0
1774048001.123,unknown,CHAOS,320,196,9275,9221,0.0
1774048001.123,unknown,CHAOS,118,95,3420,12132,0.0
1774048001.123,unknown,CHAOS,473,261,13710,7348,0.0
1774048001.123,unknown,CHAOS,470,203,13623,9019,0.0
1774048001.123,unknown,CHAOS,311,46,9014,13544,0.0
1774048001.123,unknown,CHAOS,251,42,7275,13659,0.0
1774048003.136,unknown,CHAOS,392,122,11362,11354,0.0
1774048003.136,unknown,CHAOS,265,51,7681,13400,0.0
1774048003.136,unknown,CHAOS,462,231,13391,8213,0.0
1774048003.136,unknown,CHAOS,337,165,9768,10115,0.0
1774048003.136,unknown,CHAOS,362,42,10493,13659,0.0
1774048003.136,unknown,CHAOS,181,138,5246,10893,0.0
1774048003.136,unknown,CHAOS,457,56,13246,13256,0.0
1774048003.136,unknown,CHAOS,389,42,11275,13659,0.0
1774048003.136,unknown,CHAOS,435,62,12609,13083,0.0
1774048003.136,unknown,ORDER,349,302,10116,6167,0.0
1774048003.136,unknown,ORDER,281,109,8145,11728,0.0
1774048003.136,unknown,CHAOS,451,80,13072,12564,0.0
1774048003.136,unknown,CHAOS,40,103,1159,11901,0.0
1774048003.136,unknown,CHAOS,315,280,9130,6801,0.0
1774048003.136,unknown,ORDER,239,119,6927,11440,0.0
1774048003.136,unknown,CHAOS,299,215,8666,8674,0.0
1774048003.136,unknown,CHAOS,473,272,13710,7031,0.0
1774048003.136,unknown,CHAOS,473,249,13710,7694,0.0
1774048003.136,unknown,ORDER,138,112,4000,11642,0.0
1774048003.136,unknown,CHAOS,320,195,9275,9250,0.0
1774048003.136,unknown,CHAOS,236,43,6840,13630,0.0
1774048003.136,unknown,ORDER,267,471,7739,1296,0.0
1774048005.149,unknown,CHAOS,392,122,11362,11354,0.0
1774048005.149,unknown,ORDER,41,99,1188,12017,0.0
1774048005.149,unknown,CHAOS,259,120,7507,11411,0.0
1774048005.149,unknown,CHAOS,337,165,9768,10115,0.0
1774048005.149,unknown,CHAOS,274,51,7942,13400,0.0
1774048005.149,unknown,CHAOS,362,42,10493,13659,0.0
1774048005.149,unknown,CHAOS,460,231,13333,8213,0.0
1774048005.149,unknown,CHAOS,457,56,13246,13256,0.0
1774048005.149,unknown,CHAOS,389,42,11275,13659,0.0
1774048005.149,unknown,CHAOS,435,62,12609,13083,0.0
1774048005.149,unknown,ORDER,349,302,10116,6167,0.0
1774048005.149,unknown,ORDER,103,123,2985,11325,0.0
1774048005.149,unknown,ORDER,281,109,8145,11728,0.0
1774048005.149,unknown,CHAOS,451,80,13072,12564,0.0
1774048005.149,unknown,ORDER,139,111,4029,11671,0.0
1774048005.149,unknown,CHAOS,315,280,9130,6801,0.0
1774048005.149,unknown,ORDER,73,113,2116,11613,0.0
1774048005.149,unknown,CHAOS,279,235,8087,8097,0.0
1774048005.149,unknown,CHAOS,192,72,5565,12795,0.0
